"llid","shape_class","shape_offset"
82877,"convex",-24.6172839506173
82900,"convex",-32.4761904761905
83003,"neither",0
83012,"convex",-29.0196078431373
83015,"convex",-35
83017,"convex",-37
83018,"convex",-25.4545454545455
83024,"convex",-34.3809523809524
83080,"concave",22
83617,"convex",-12.1945525291829
83644,"concave",2.23076923076925
83667,"convex",-28.1111111111111
83671,"convex",-28.9803921568627
83729,"convex",-12.8196721311476
83813,"concave",3
83997,"convex",-34.7042253521127
84000,"concave",11.1538461538461
84011,"convex",-30
84101,"convex",-51
84104,"neither",0
84108,"concave",33.3333333333333
84109,"convex",-20.6666666666667
84113,"convex",-52.5161290322581
84115,"convex",-45.8947368421052
84116,"convex",-17.3809523809524
84120,"convex",-40
84137,"convex",-46.4516129032258
84155,"convex",-19.8771929824561
84324,"concave",4.6666666666667
84653,"convex",-34.8474576271186
84678,"convex",-5.1428571428571
84688,"concave",9.4545454545455
84699,"convex",-26.7246376811595
84712,"convex",-49.6315789473684
84729,"convex",-12.5454545454545
85009,"convex",-1.3793103448276
85103,"convex",-25.0588235294118
85106,"convex",-40
85112,"convex",-17
85116,"convex",-20.8461538461539
85117,"convex",-34
85127,"convex",-27.4545454545455
85175,"convex",-34.5454545454545
85403,"convex",-27.1739130434783
85701,"concave",8.15384615384615
85739,"convex",-21.5151515151515
85766,"concave",7.6666666666667
85790,"convex",-22.6329113924051
85805,"concave",3.3333333333333
86016,"convex",-38
86156,"convex",-14.6666666666667
86158,"convex",-3.94117647058825
86166,"convex",-0.4444444444444
86168,"convex",-13.969696969697
86199,"convex",-20
86201,"neither",0
86224,"concave",32
86247,"convex",-16
86742,"concave",7
86763,"convex",-0.846153846153854
87067,"neither",0
87101,"convex",-11.1627906976744
87213,"convex",-25.6585365853659
87220,"convex",-32.3513513513514
87227,"concave",0.631578947368453
87230,"convex",-18.5555555555556
87241,"convex",-64.2173913043478
87246,"convex",-16.6666666666667
87253,"convex",-22
87262,"convex",-5.8461538461538
87267,"concave",17
87272,"convex",-21
87328,"concave",24
87529,"convex",-23
87802,"convex",-18.1428571428571
87838,"convex",-41.7936507936508
87996,"concave",31
88147,"concave",25.4444444444444
88149,"concave",9.27586206896555
88178,"concave",41
88280,"convex",-31.8260869565217
88281,"concave",19.3333333333333
88282,"convex",-11.0588235294118
88286,"convex",-33.125
88288,"convex",-28.4303797468355
88297,"concave",2
88298,"concave",9.5555555555556
88301,"convex",-25.875
88319,"convex",-48.4230769230769
88327,"convex",-35.6315789473684
88360,"convex",-29.6129032258064
88825,"convex",-50.6315789473684
88837,"convex",-10.1428571428571
88848,"convex",-31.6493506493507
88858,"convex",-55
88890,"convex",-35.8474576271186
88924,"convex",-24.8474576271186
88977,"convex",-32.3809523809524
89334,"convex",-18.9411764705882
89336,"convex",-26.2758620689655
89344,"convex",-10
89352,"convex",-41.1739130434783
89359,"convex",-15.4848484848485
89360,"concave",8.5217391304348
89369,"convex",-37.9411764705882
89373,"concave",10.1666666666667
89377,"convex",-16.9411764705882
89391,"convex",-3
89901,"concave",11.1538461538461
89946,"convex",-7.1739130434783
90239,"convex",-12.2820512820513
90254,"neither",0
90256,"convex",-23.4950495049505
90343,"convex",-3.8717948717949
90380,"concave",7.9411764705882
90384,"convex",-45.7241379310344
90386,"convex",-40
90388,"convex",-4.66666666666665
90392,"convex",-31.1627906976744
90394,"convex",-28.6666666666667
90399,"convex",-7
90402,"convex",-4.66666666666665
90448,"concave",7
90559,"convex",-24.8518518518519
90673,"convex",-21
90901,"concave",8.44444444444445
90941,"concave",9.8571428571429
91249,"convex",-12.7936507936508
91385,"convex",-37.0769230769231
91386,"concave",33.3333333333333
91390,"convex",-10.4782608695652
91404,"concave",6.4545454545455
91905,"convex",-37.8771929824562
91908,"convex",-47.8518518518519
91938,"convex",-11.8771929824562
91951,"convex",-42.6493506493507
91969,"concave",1
92022,"convex",-13
92269,"convex",-20.5555555555556
92280,"convex",-26.9411764705882
92376,"neither",0
92380,"convex",-41.5
92381,"convex",-16.6190476190476
92483,"convex",-11.5185185185185
92689,"concave",14
92965,"convex",-21.9803921568627
92972,"concave",4.61904761904765
92988,"convex",-31.5747126436782
93011,"convex",-29
93012,"convex",-28.6024096385542
93022,"convex",-25.3513513513514
93023,"convex",-10.9411764705882
93043,"convex",-3.84615384615385
93456,"convex",-15.1428571428571
93457,"concave",6.5555555555556
93459,"convex",-12
93462,"convex",-10
93982,"convex",-29.8771929824562
93999,"convex",-14.7692307692307
94012,"convex",-29.1739130434783
94023,"convex",-11.1428571428571
94087,"concave",9.44444444444445
94454,"convex",-57.6363636363636
94456,"convex",-53
94459,"convex",-30.3636363636363
94468,"convex",-29
94471,"concave",9.44444444444445
94473,"concave",3.6363636363636
94474,"convex",-20.4444444444444
94484,"concave",9
94506,"convex",-22
94753,"convex",-23.6486486486486
94984,"convex",-24.1111111111111
94998,"convex",-6.72413793103445
95043,"convex",-17.4285714285714
95048,"convex",-26.4285714285714
95305,"concave",28.8571428571429
95460,"convex",-10
95461,"neither",0
95471,"convex",-29.4545454545455
95474,"convex",-12.3684210526315
95482,"convex",-22.3809523809524
95519,"convex",-5
95549,"convex",-18
96013,"convex",-8.5151515151515
96015,"convex",-10.7462686567164
96038,"convex",-16.9090909090909
96047,"convex",-23.561797752809
96068,"convex",-22.0204081632653
96156,"convex",-15.8196721311476
96494,"convex",-54.8947368421053
96495,"convex",-18.0588235294118
96497,"convex",-40
96503,"convex",-16.8571428571428
96514,"convex",-13.5555555555556
96520,"convex",-44.6666666666667
96528,"neither",0
96560,"convex",-4.0588235294118
96570,"convex",-27.5454545454545
96773,"convex",-12.936170212766
97068,"convex",-24.1111111111111
97079,"convex",-4.9090909090909
97084,"concave",12.8571428571429
97132,"concave",32.4444444444444
97507,"neither",0
97509,"convex",-29.0566037735849
97512,"convex",-32
97516,"convex",-18.3414634146341
97518,"convex",-29.25
97519,"convex",-35.5
97523,"convex",-25.5454545454545
97524,"convex",-23
97536,"concave",3.14285714285715
97552,"convex",-9.7857142857143
97593,"concave",18
98082,"convex",-25.6329113924051
98133,"convex",-42.8196721311476
98382,"concave",10.6190476190476
98420,"convex",-13.8518518518519
98425,"convex",-39.3105590062112
98436,"convex",-6.3333333333333
98538,"convex",-1.0588235294118
98543,"convex",-36.6315789473684
98544,"convex",-26.8461538461539
98549,"convex",-16.7241379310344
98552,"convex",-34.6099290780142
98562,"convex",-7
98564,"convex",-35.4444444444444
99100,"concave",18.8571428571429
99104,"convex",-34.5263157894737
99111,"convex",-23.3105590062112
99119,"convex",-10.5151515151515
99143,"convex",-11.3333333333333
99156,"concave",18.9795918367347
99169,"concave",0.44444444444445
99192,"concave",25.6666666666667
99199,"convex",-8.6315789473684
99263,"convex",-32.6363636363636
99293,"convex",-19.0588235294118
99417,"convex",-29.8518518518519
99424,"convex",-13.3875968992248
99430,"concave",8.27586206896555
99482,"convex",-21
99562,"convex",-10
99570,"convex",-71.7948717948718
99572,"convex",-30.6666666666667
99577,"convex",-28.7241379310344
99582,"convex",-45.25
99584,"convex",-20.8260869565217
99638,"convex",-27
99642,"convex",-37
99648,"convex",-7.88235294117645
99816,"convex",-33
99840,"convex",-17.2758620689655
99851,"convex",-15
99880,"convex",-17
100096,"convex",-30.5263157894737
100152,"convex",-15.1739130434783
100184,"convex",-1
100185,"concave",21.3684210526316
100189,"concave",41.4545454545455
100191,"convex",-18.9090909090909
100544,"concave",30.5555555555556
100545,"convex",-38.7567567567568
100553,"convex",-22.8461538461539
100561,"convex",-17.1481481481482
100566,"convex",-40
100570,"convex",-15.0588235294118
100584,"convex",-0.91666666666665
100820,"convex",-32
100882,"convex",-13.1739130434783
101127,"convex",-22.063829787234
101148,"convex",-5.0204081632653
101152,"convex",-35.7246376811595
101162,"convex",-29.1627906976744
101167,"convex",-24.6172839506173
101472,"concave",9.4848484848485
101477,"convex",-27.8771929824562
101570,"concave",6.14285714285715
101575,"convex",-22.969696969697
101577,"convex",-10
101593,"convex",-34.8518518518519
101594,"convex",-2.82608695652175
101595,"convex",-36.3870967741936
101661,"concave",16
101817,"concave",8.8260869565217
101933,"convex",-28.3333333333333
102122,"convex",-41.4285714285714
102125,"convex",-18.1627906976744
102136,"convex",-11
102222,"concave",6.3333333333333
102341,"convex",-3.14285714285715
102496,"convex",-10.4285714285714
102499,"convex",-12.1627906976744
102507,"convex",-42.561797752809
102510,"convex",-9.38095238095235
102590,"concave",33.3333333333333
102593,"convex",-28.7307692307692
102622,"convex",-37.5714285714286
102627,"convex",-54.5555555555556
102779,"concave",2.61904761904765
103130,"convex",-8.9090909090909
103160,"convex",-34.7692307692307
103181,"convex",-32.3401360544218
103186,"convex",-44.3333333333333
103461,"concave",5.44444444444445
103522,"concave",5.7179487179487
103523,"concave",3.61904761904765
103647,"convex",-8.2820512820513
103670,"convex",-16.7368421052632
103675,"convex",-12
104174,"convex",-7.8518518518519
104195,"convex",-14.9803921568627
104200,"concave",6.12280701754385
104215,"concave",12.4444444444444
104280,"convex",-1.87719298245615
104301,"convex",-41.8196721311476
104511,"convex",-12.5154639175258
104528,"concave",12.8372093023256
104592,"convex",-6.0588235294118
104658,"convex",-13.1052631578947
104663,"convex",-33.4615384615385
104668,"convex",-25.8260869565217
104672,"convex",-37
104885,"convex",-19.6129032258064
105220,"convex",-3.5263157894737
105236,"convex",-18.6666666666667
105245,"convex",-5.6024096385542
105263,"convex",-32.7246376811595
105285,"convex",-19.063829787234
105366,"convex",-2.8518518518519
105421,"convex",-34
105556,"convex",-39.9411764705882
105596,"convex",-10.7241379310344
105605,"concave",6.8260869565217
105615,"convex",-8.3333333333333
105731,"concave",15.4444444444444
105732,"convex",-51.6315789473685
105733,"convex",-22.9411764705882
105737,"convex",-20.6315789473684
105745,"convex",-10
105750,"convex",-42.6363636363636
105751,"convex",-12.8771929824562
105756,"convex",-26
105766,"concave",17
106011,"convex",-20.551724137931
106038,"convex",-37.7169811320755
106070,"convex",-9.962962962963
106260,"convex",-20.9411764705882
106329,"concave",10.6666666666667
106589,"concave",2.3684210526316
106712,"convex",-40
106715,"concave",25
106719,"convex",-6.26027397260275
106723,"convex",-40
106724,"convex",-27.3684210526315
106725,"convex",-53.9743589743589
106726,"convex",-12.8571428571429
106736,"convex",-4.14814814814815
106742,"convex",-6.1538461538462
106749,"convex",-23.8771929824561
106820,"convex",-18
106946,"convex",-16.1111111111111
107309,"concave",5.1481481481481
107313,"convex",-18.8771929824562
107343,"convex",-11.7936507936508
107648,"convex",-42.5263157894737
107749,"convex",-10
107751,"convex",-57.9032258064516
107752,"convex",-10
107757,"convex",-13.5555555555556
107759,"convex",-10
107761,"convex",-28
107763,"convex",-10.1764705882353
107778,"convex",-6
107779,"concave",9
107786,"convex",-17.063829787234
107945,"convex",-25.1627906976744
108320,"convex",-17.7042253521127
108331,"convex",-26.2820512820513
108335,"convex",-11.5454545454545
108338,"convex",-11.2820512820513
108773,"convex",-10.5555555555556
108777,"convex",-29.375
108785,"convex",-33.8571428571428
108794,"convex",-15.0588235294118
109001,"concave",15.8571428571429
109041,"convex",-12
109686,"concave",9.4848484848485
109741,"convex",-5.1538461538462
109805,"convex",-10
109806,"convex",-44.8888888888889
109808,"concave",9.3684210526316
109811,"convex",-14.6666666666667
109826,"concave",0.631578947368453
110068,"convex",-9
110127,"neither",0
110339,"convex",-2.72413793103445
110347,"convex",-19.9803921568627
110401,"convex",-29.7936507936508
110678,"concave",5.936170212766
110696,"convex",-8.72413793103445
110865,"convex",-25.25
110868,"convex",-33.780487804878
110875,"convex",-22
110877,"convex",-41.3859649122807
110885,"convex",-24.1538461538462
110889,"convex",-2.12280701754385
110894,"convex",-25.1428571428571
110937,"convex",-21
110940,"convex",-17
111071,"convex",-1.1428571428571
111396,"convex",-7.72413793103445
111398,"convex",-7.7936507936508
111404,"convex",-52.1428571428571
111491,"concave",18
111522,"concave",10.4848484848485
111821,"convex",-7.55172413793105
111886,"convex",-24.1538461538462
111889,"convex",-10
111918,"convex",-28.3333333333333
112013,"concave",4
112144,"convex",-13.5151515151515
112181,"convex",-14
112248,"convex",-34.7037037037038
112480,"convex",-21.7042253521127
112486,"convex",-9.1111111111111
112493,"convex",-14.8196721311476
112836,"convex",-3.4672897196262
112909,"convex",-20.3809523809524
112929,"convex",-26.8571428571428
112931,"convex",-53.1428571428571
112932,"convex",-10
112933,"convex",-10
112934,"convex",-28.4242424242424
112941,"convex",-9.85714285714285
112951,"convex",-42.063829787234
112979,"convex",-2.70270270270265
113005,"convex",-2
113483,"convex",-7.64935064935065
113774,"convex",-37
113778,"convex",-1.3333333333333
113784,"concave",4.61904761904765
113885,"neither",0
113888,"concave",37.5555555555556
113889,"convex",-37
113890,"convex",-26.8571428571428
113892,"convex",-40
113904,"convex",-19.5
113926,"convex",-34.3414634146341
114076,"convex",-36.5151515151515
114080,"convex",-29
114107,"convex",-12.8518518518519
114236,"convex",-32.8333333333333
114485,"convex",-2.72413793103445
114491,"convex",-2.8518518518519
114911,"neither",0
114912,"neither",0
114918,"convex",-42.25
114920,"concave",0.857142857142897
114921,"convex",-33.1538461538462
114926,"convex",-24
114929,"convex",-17.6315789473684
114931,"convex",-28.1538461538462
114961,"convex",-0.428571428571445
114962,"convex",-8.71428571428569
114970,"convex",-21
114985,"concave",41
115016,"concave",1
115176,"concave",5
115252,"convex",-4
115506,"concave",8
115574,"convex",-24.5454545454545
115736,"concave",10
115872,"convex",-25.8474576271186
116023,"convex",-8.1176470588235
116030,"convex",-17.936170212766
116031,"convex",-10
116032,"convex",-39.4883720930233
116034,"neither",0
116072,"convex",-19.1481481481482
116093,"convex",-8
116095,"convex",-27.3333333333333
116233,"convex",-22.7462686567164
116253,"convex",-22
116354,"convex",-19
116563,"convex",-20.7462686567164
116577,"convex",-45.8196721311476
116627,"convex",-14.7241379310344
116792,"convex",-9.11764705882355
116877,"concave",3.6666666666667
116962,"convex",-22
117042,"convex",-27.3684210526315
117043,"neither",0
117045,"neither",0
117046,"convex",-19.6190476190476
117048,"concave",3.63157894736845
117053,"concave",25
117061,"convex",-19.3333333333333
117067,"convex",-10.4117647058823
117096,"concave",19
117098,"convex",-20
117100,"convex",-22.7272727272727
117109,"convex",-22.3513513513513
117113,"concave",9
117139,"concave",33
117358,"convex",-17
117575,"convex",-33.4285714285714
117610,"convex",-13.6849315068494
117632,"concave",12.8260869565217
117637,"convex",-11.7241379310344
117649,"convex",-12.8771929824562
117656,"convex",-21.3333333333333
118053,"convex",-36.8518518518519
118054,"neither",0
118065,"convex",-18.8518518518519
118081,"concave",4.44444444444445
118086,"convex",-26
118087,"convex",-34.5454545454545
118089,"convex",-15
118092,"convex",-2.4444444444444
118096,"concave",33
118318,"convex",-27.6024096385542
118334,"convex",-17.6666666666667
118408,"convex",-11.1739130434783
118719,"concave",13.1538461538461
118775,"convex",-27.9411764705882
118966,"convex",-42.561797752809
118996,"convex",-30.4587155963303
119002,"concave",22.8571428571429
119024,"convex",-24.7042253521127
119044,"convex",-18.2994011976048
119084,"convex",-12
119100,"concave",2.5555555555556
119142,"neither",0
119150,"neither",0
119153,"convex",-36.3333333333333
119157,"convex",-17.1538461538462
119164,"convex",-21.6666666666667
119165,"convex",-31.2727272727273
119169,"convex",-37.2758620689655
119193,"convex",-24
119223,"convex",-10.7368421052632
119246,"convex",-34
119364,"concave",16.6666666666667
119468,"concave",11
119725,"convex",-8.8518518518519
119753,"convex",-32.9411764705882
119789,"convex",-33.6329113924051
119801,"concave",9
120067,"convex",-45.6315789473684
120075,"concave",0.857142857142897
120080,"concave",10.0588235294118
120102,"concave",15.6666666666667
120108,"convex",-15.4761904761905
120149,"convex",-1
120222,"convex",-40
120224,"concave",5.5555555555556
120225,"convex",-40
120227,"convex",-9.45454545454545
120240,"convex",-41.4545454545455
120241,"convex",-40
120247,"convex",-42.4545454545455
120249,"convex",-40
120252,"convex",-3.66666666666665
120276,"convex",-18
120319,"convex",-11
120325,"convex",-19
120456,"convex",-18.0204081632653
120792,"concave",19.4848484848485
120844,"convex",-9.94117647058825
120979,"convex",-13.9411764705882
120995,"neither",0
121014,"convex",-0.515151515151501
121126,"convex",-19.5151515151515
121218,"convex",-8
121221,"concave",0.225806451612897
121297,"convex",-22.8571428571428
121303,"convex",-13.4444444444444
121304,"convex",-29.5454545454545
121305,"convex",-18.6190476190476
121311,"convex",-27.3333333333333
121318,"neither",0
121319,"convex",-33.6666666666667
121321,"convex",-27
121398,"convex",-21
121856,"convex",-35.5454545454545
121869,"convex",-37.1739130434783
121932,"concave",9.3870967741936
121973,"convex",-28
122226,"convex",-33.7936507936508
122351,"convex",-32
122368,"convex",-18.0588235294118
122369,"concave",3.23529411764704
122381,"convex",-26
122385,"convex",-22
122392,"convex",-16
122428,"concave",4
122435,"convex",-5.3809523809524
122657,"convex",-11
122939,"convex",-18.9411764705882
122952,"convex",-12.4672897196262
122956,"convex",-8.6024096385542
122999,"convex",-28
123223,"convex",-31.6129032258064
123232,"convex",-38.6129032258064
123251,"convex",-16.6024096385542
123377,"convex",-55.8235294117647
123381,"neither",0
123382,"convex",-23.8461538461539
123386,"convex",-32.6875
123391,"convex",-38.6666666666667
123395,"convex",-23.2727272727273
123396,"neither",0
123397,"convex",-24.9411764705882
123400,"convex",-30.375
123405,"convex",-8.4848484848485
123410,"convex",-10.8518518518519
123411,"convex",-20
123428,"convex",-4.88888888888885
123444,"convex",-30.2857142857143
123497,"convex",-19
123502,"concave",16
123605,"convex",-4.38095238095235
123950,"convex",-15
123972,"concave",5.4848484848485
123980,"convex",-14.9411764705882
124000,"convex",-34.9090909090909
124012,"concave",22.8571428571429
124029,"convex",-36.6315789473684
124054,"convex",-43.5454545454545
124440,"convex",-28.25
124444,"convex",-22.1052631578947
124448,"convex",-10.1538461538462
124452,"convex",-27
124456,"convex",-6.54545454545455
124472,"convex",-1
124494,"convex",-29
124524,"convex",-4
124672,"convex",-13
125049,"convex",-10.0204081632653
125058,"concave",1.2537313432836
125084,"concave",3.8260869565217
125091,"convex",-41.6329113924051
125390,"convex",-10.3333333333333
125392,"convex",-39.9433962264151
125401,"convex",-27.7042253521127
125407,"concave",9.8571428571429
125419,"convex",-16.3703703703704
125503,"neither",0
125515,"convex",-28.2857142857143
125522,"convex",-40
125525,"convex",-5.0588235294118
125526,"convex",-16.6486486486487
125527,"convex",-15.1428571428571
125536,"convex",-27.2820512820513
125554,"concave",38
125743,"concave",16
125837,"convex",-17.2592592592593
125839,"concave",7.29629629629625
126042,"convex",-12.5454545454545
126047,"convex",-26.4854368932039
126050,"convex",-22.7241379310344
126100,"convex",-23.7692307692307
126105,"concave",4.6666666666667
126109,"convex",-37.7462686567164
126349,"convex",-27.3809523809524
126379,"concave",14.0196078431373
126441,"concave",3
126647,"convex",-18.5454545454545
126742,"convex",-10
126759,"convex",-20.5494505494505
126761,"convex",-3.9090909090909
126926,"convex",-11
126962,"convex",-54.6666666666667
126964,"convex",-7.1428571428571
126966,"convex",-32.219512195122
126971,"convex",-24.2142857142858
126972,"convex",-24.1739130434783
127074,"concave",5.4848484848485
127094,"convex",-15.3333333333333
127227,"convex",-25
127344,"convex",-19.1739130434783
127388,"convex",-9.72463768115945
127415,"convex",-13.0204081632653
127430,"convex",-11.8518518518519
127657,"convex",-35.9295774647887
127705,"convex",-12
127784,"convex",-41.6172839506173
127785,"convex",-22.1627906976744
127906,"convex",-4.3333333333333
127915,"convex",-15
127970,"convex",-39.3333333333333
127976,"convex",-31
128088,"convex",-27.7042253521127
128354,"convex",-17.1739130434783
128408,"convex",-8.2820512820513
128478,"convex",-20.3809523809524
128798,"convex",-41.5154639175258
128986,"convex",-17.3684210526315
128990,"convex",-15
128998,"convex",-21
129006,"convex",-15.8301886792453
129010,"convex",-15.4444444444444
129139,"convex",-0.1111111111111
129153,"concave",1.61904761904765
129473,"convex",-22.9411764705882
129513,"convex",-47.1428571428571
129526,"convex",-30.7241379310344
129531,"convex",-36.9090909090909
129729,"convex",-9
130003,"convex",-17
130006,"convex",-37.0952380952381
130008,"concave",21
130071,"convex",-40
130075,"concave",7.8461538461538
130095,"convex",-42.25
130097,"neither",0
130108,"concave",25
130238,"convex",-16.063829787234
130518,"concave",27.8571428571429
130547,"convex",-19.8518518518519
130550,"convex",-21.8518518518519
130559,"convex",-3.9090909090909
130915,"convex",-19.063829787234
131071,"convex",-25
131082,"convex",-15.8518518518519
131086,"convex",-11
131090,"convex",-32
131104,"concave",4.14285714285715
131110,"concave",5.14285714285715
131112,"convex",-12.2941176470588
131115,"convex",-22.1538461538462
131121,"convex",-9.5454545454545
131123,"convex",-18.5384615384615
131124,"convex",-7.66666666666665
131125,"concave",2.54545454545455
131126,"convex",-35.1538461538462
131127,"convex",-3.72413793103445
131253,"concave",3.23076923076925
131269,"convex",-21.219512195122
131279,"convex",-24.3067484662577
131584,"convex",-9.9803921568627
131599,"convex",-7.87719298245615
131605,"convex",-31.3809523809524
131613,"convex",-30.8518518518519
131628,"convex",-18.5555555555556
131637,"convex",-9.6129032258064
131667,"convex",-10.6849315068494
131838,"convex",-8.3684210526316
132126,"convex",-4
132151,"concave",7
132175,"convex",-30.1481481481482
132180,"convex",-39.8461538461539
132182,"convex",-40
132190,"convex",-23.6875
132321,"concave",5.8372093023256
132581,"convex",-13.2820512820513
132608,"concave",7.8888888888889
132634,"concave",10.8888888888889
132640,"convex",-32.6666666666667
132651,"convex",-28.6329113924051
133151,"concave",14
133191,"convex",-32.3870967741935
133195,"convex",-12.4545454545455
133197,"concave",7.54545454545455
133203,"convex",-10
133312,"convex",-7.1111111111111
133327,"concave",13.1538461538461
133380,"neither",0
133387,"convex",-27.9433962264151
133629,"convex",-20.2820512820513
133645,"concave",10.1538461538461
133646,"convex",-3.38095238095235
133648,"concave",29.4444444444444
133710,"convex",-24.3513513513514
133931,"convex",-13
133995,"convex",-25
134211,"concave",15
134245,"concave",0.380952380952401
134260,"convex",-50
134264,"convex",-9
134267,"convex",-30.936170212766
134272,"convex",-33.5384615384615
134275,"convex",-10
134277,"convex",-5.0588235294118
134279,"convex",-32.6486486486487
134374,"convex",-1.5151515151515
134415,"convex",-20.9090909090909
134420,"concave",9.4848484848485
134617,"convex",-35.0204081632653
134629,"convex",-11.2820512820513
134664,"concave",5.8571428571429
134691,"convex",-7.87719298245615
134694,"concave",15.1481481481481
134698,"convex",-16
134700,"convex",-15.9090909090909
134986,"convex",-22.9166666666667
135055,"convex",-8.3684210526316
135271,"convex",-38.5454545454545
135272,"neither",0
135275,"convex",-35.0983606557377
135280,"convex",-2.5454545454545
135373,"convex",-13.9411764705882
135637,"convex",-23.7241379310344
135656,"convex",-43.8518518518519
135675,"convex",-1.35135135135135
135695,"convex",-7.8518518518519
135708,"convex",-22
136214,"convex",-13
136221,"convex",-24
136240,"convex",-25.2173913043478
136260,"convex",-19.1627906976744
136268,"convex",-59.5
136271,"convex",-24.6190476190476
136284,"convex",-29.9459459459459
136386,"convex",-20.9433962264151
136680,"convex",-21.3649635036496
136690,"convex",-24.8196721311476
136695,"convex",-28.2820512820513
136715,"concave",4.7179487179487
136934,"convex",-14
137018,"convex",-37.6129032258064
137192,"convex",-13
137200,"convex",-27.3809523809524
137238,"neither",0
137258,"neither",0
137270,"convex",-7.1538461538462
137277,"convex",-33.5
137379,"concave",12.6486486486486
137398,"convex",-40.8461538461539
137413,"convex",-8.6024096385542
137562,"concave",15.8571428571429
137728,"concave",21.8571428571429
137742,"convex",-28.6172839506173
137752,"concave",11.4545454545455
137783,"convex",-8.063829787234
137795,"convex",-28.6666666666667
137800,"concave",26.1481481481481
138137,"concave",3
138265,"convex",-15.4273504273504
138275,"convex",-6
138284,"convex",-12.3513513513513
138306,"convex",-22
138316,"convex",-24.3333333333333
138331,"convex",-7.45454545454545
138332,"convex",-37.2272727272727
138339,"convex",-14.2857142857143
138344,"convex",-12.8771929824562
138351,"concave",2.14285714285715
138478,"convex",-19.8518518518519
138483,"convex",-40.8518518518519
138745,"convex",-31.4285714285714
138764,"concave",24.4545454545455
138766,"convex",-25.9803921568627
138813,"convex",-30.1111111111111
139040,"convex",-16
139325,"convex",-5
139328,"convex",-31
139339,"convex",-10.7777777777778
139343,"convex",-12
139358,"convex",-38.1538461538462
139367,"convex",-40
139439,"convex",-10.8771929824561
139756,"concave",24.4545454545455
139785,"convex",-17.8196721311476
139798,"convex",-8
139805,"convex",-5.21951219512195
139825,"convex",-23.9803921568627
139851,"convex",-2.063829787234
139859,"concave",3.6666666666667
140377,"convex",-33.2857142857143
140398,"convex",-44.9047619047619
140402,"convex",-42.695652173913
140405,"convex",-10.5555555555556
140411,"convex",-47
140416,"concave",10.5555555555556
140483,"convex",-6.6666666666667
140488,"convex",-18.6666666666667
140511,"convex",-24.3597122302158
140519,"convex",-22.8196721311476
140544,"convex",-36.6024096385542
140548,"concave",4.4848484848485
140770,"convex",-32.7936507936508
140859,"convex",-21.7936507936508
141336,"convex",-3.1739130434783
141358,"convex",-34.6666666666667
141361,"convex",-10.969696969697
141367,"convex",-48.2727272727273
141375,"convex",-40
141386,"convex",-33.77304964539
141393,"convex",-8.3175355450237
275893,"convex",-23.5494505494505
276567,"convex",-12
347984,"concave",6
348043,"convex",-30
348209,"convex",-1.05882352941175
348441,"convex",-45.0975609756098
348586,"neither",0
348700,"convex",-25.5945945945946
348702,"convex",-23.6486486486486
348931,"concave",5.85714285714285
349276,"concave",3
349553,"concave",20
349558,"convex",-8.61904761904765
355974,"convex",-24.0204081632653
356274,"convex",-24.140350877193
357330,"concave",0.3333333333333
357458,"convex",-21.7241379310345
357699,"convex",-12
358232,"concave",26
358452,"concave",13.3513513513514
358471,"concave",1.4468085106383
359215,"convex",-20
359228,"convex",-23.0955414012739
360013,"concave",1
360267,"concave",14.5
361261,"convex",-19.5
361633,"convex",-9.33333333333335
361634,"concave",25.5454545454545
361694,"convex",-5.6666666666667
361716,"convex",-17.4545454545455
361722,"concave",14.5454545454545
361755,"convex",-6.15384615384615
361786,"convex",-15.7142857142858
361878,"concave",20.764705882353
361895,"concave",5.94594594594595
361898,"concave",11
361919,"convex",-23.3859649122807
361930,"convex",-13.1724137931034
362007,"convex",-6.4883720930233
362014,"concave",14.5
362020,"convex",-25.7567567567568
362034,"concave",22.764705882353
362107,"convex",-10.6666666666667
362123,"convex",-19
362155,"convex",-8.0588235294118
362365,"concave",1.3333333333333
362367,"convex",-1.3513513513513
362412,"neither",0
362420,"concave",16.1818181818182
362457,"concave",13.1428571428571
362550,"concave",35.6666666666667
362563,"concave",10.5454545454545
362582,"convex",-4.1538461538462
362584,"convex",-1.27586206896555
362626,"neither",0
362640,"concave",15.1724137931034
362772,"convex",-16
362778,"convex",-5.8571428571429
362855,"convex",-9.3684210526316
362862,"convex",-1
362911,"concave",3.04347826086955
363003,"convex",-22
363006,"concave",26.0975609756098
363041,"convex",-3
363083,"convex",-2.0588235294118
363158,"convex",-21.7619047619048
363219,"convex",-42
363236,"concave",12.0975609756098
363272,"concave",21.8823529411764
363274,"concave",22.3333333333333
363305,"concave",14.0909090909091
363310,"convex",-17.4117647058823
363536,"concave",20
364386,"concave",1.5555555555556
364854,"convex",-10.4444444444444
364887,"convex",-16
365518,"convex",-29.8360655737705
365827,"concave",26
365828,"convex",-36
365846,"concave",32.8461538461539
365958,"convex",-13.7272727272727
366049,"concave",19
366100,"convex",-34
366189,"convex",-10.0588235294118
366484,"convex",-10.8461538461538
366579,"concave",8
366616,"convex",-22.2307692307693
366991,"convex",-7.65217391304345
367068,"concave",11.8461538461538
367320,"concave",26.5555555555556
367485,"convex",-3.77611940298505
367519,"convex",-14
367584,"concave",28.3076923076923
367585,"convex",-9.2962962962963
367586,"concave",39.3809523809524
367842,"convex",-6.4545454545455
368101,"concave",34.5087719298245
368832,"convex",-7
