"lagoslakeid","reservoir_class"
124947,"Res"
124957,"NL"
124964,"Res"
124965,"NL"
124978,"NL"
125011,"NL"
125013,"Res"
125019,"NL"
125029,"NL"
125033,"NL"
125043,"NL"
125049,"NL"
125060,"NL"
125063,"NL"
125068,"NL"
125070,"NL"
125073,"NL"
125083,"NL"
125087,"NL"
125088,"NL"
125090,"NL"
125092,"NL"
125093,"NL"
125104,"NL"
125112,"NL"
125114,"NL"
125131,"NL"
125136,"NL"
125139,"NL"
125140,"NL"
125146,"NL"
125158,"NL"
125165,"NL"
125170,"NL"
125178,"NL"
125183,"NL"
125184,"NL"
125186,"NL"
125188,"NL"
125204,"Res"
125236,"Res"
125242,"Res"
125264,"NL"
125272,"NL"
125312,"Res"
125319,"Res"
125341,"NL"
125343,"NL"
125344,"NL"
125347,"NL"
125359,"NL"
125361,"NL"
125363,"NL"
125365,"NL"
125366,"NL"
125370,"NL"
125375,"NL"
125381,"NL"
125382,"NL"
125383,"NL"
125390,"NL"
125393,"NL"
125394,"NL"
125395,"NL"
125398,"NL"
125399,"NL"
125400,"NL"
125407,"NL"
125409,"NL"
125415,"NL"
125428,"Res"
125443,"Res"
125465,"Res"
125469,"Res"
125503,"NL"
125510,"NL"
125515,"NL"
125522,"NL"
125526,"NL"
125527,"NL"
125528,"NL"
125536,"Res"
123427,"Res"
125548,"Res"
125554,"Res"
125560,"Res"
125564,"NL"
125572,"Res"
125573,"NL"
125582,"Res"
125583,"NL"
125587,"NL"
125589,"Res"
125596,"Res"
125607,"NL"
125612,"NL"
125622,"Res"
125633,"NL"
125662,"NL"
125682,"NL"
125744,"Res"
125765,"NL"
125770,"NL"
125771,"NL"
125780,"NL"
125782,"NL"
125785,"NL"
125792,"NL"
125793,"NL"
125795,"NL"
125797,"NL"
125802,"NL"
125814,"NL"
125815,"Res"
125819,"Res"
125820,"Res"
125824,"NL"
125826,"NL"
125828,"NL"
125829,"NL"
125836,"NL"
125839,"NL"
125840,"Res"
125853,"NL"
125901,"Res"
125913,"Res"
125920,"NL"
125921,"NL"
125927,"NL"
125935,"NL"
125942,"NL"
125950,"Res"
125990,"Res"
126007,"NL"
126036,"Res"
126037,"NL"
126039,"NL"
126042,"NL"
126045,"NL"
126047,"Res"
126056,"NL"
126067,"NL"
126069,"NL"
126072,"NL"
126073,"NL"
126092,"NL"
126096,"NL"
126100,"NL"
126107,"NL"
126111,"NL"
126114,"NL"
126117,"NL"
126128,"NL"
126136,"NL"
126138,"NL"
126139,"NL"
126151,"Res"
126153,"NL"
126155,"NL"
126158,"NL"
126162,"NL"
126167,"NL"
126169,"NL"
126176,"NL"
126187,"Res"
126188,"Res"
126199,"NL"
126202,"NL"
126210,"NL"
126214,"NL"
126247,"Res"
126260,"NL"
126267,"NL"
126328,"NL"
126355,"NL"
126364,"NL"
126366,"NL"
126368,"NL"
126375,"NL"
126379,"NL"
126380,"NL"
126403,"NL"
126409,"NL"
126410,"Res"
126411,"NL"
126414,"NL"
126417,"NL"
126421,"NL"
126441,"Res"
126443,"Res"
126446,"Res"
126456,"Res"
126475,"Res"
126478,"Res"
126492,"Res"
126511,"NL"
126514,"NL"
126547,"Res"
126549,"NL"
126552,"NL"
126553,"Res"
126563,"Res"
126578,"Res"
126582,"NL"
126608,"NL"
126623,"Res"
126635,"NL"
126639,"Res"
126640,"NL"
126641,"NL"
126643,"NL"
126650,"NL"
126652,"NL"
126653,"NL"
126657,"NL"
126660,"NL"
126662,"NL"
126664,"NL"
126673,"NL"
126675,"NL"
126678,"NL"
126690,"NL"
126696,"NL"
126699,"NL"
126703,"Res"
126706,"NL"
126712,"NL"
126730,"NL"
126736,"NL"
126739,"NL"
126740,"NL"
126743,"Res"
126754,"Res"
126757,"NL"
126759,"NL"
126761,"NL"
126764,"Res"
126778,"NL"
126789,"Res"
126792,"Res"
126793,"NL"
126796,"Res"
126806,"Res"
126807,"NL"
126817,"Res"
126825,"Res"
126830,"NL"
126865,"NL"
126886,"NL"
126887,"Res"
126891,"Res"
126901,"NL"
126905,"Res"
126906,"NL"
126908,"Res"
126923,"NL"
126926,"NL"
126927,"NL"
126939,"NL"
126959,"NL"
126971,"NL"
126972,"NL"
126996,"Res"
126999,"Res"
127002,"Res"
127023,"Res"
127025,"Res"
127058,"NL"
127075,"NL"
127084,"NL"
127085,"Res"
127096,"NL"
127097,"NL"
127099,"NL"
127108,"NL"
127114,"NL"
127118,"Res"
127119,"NL"
127121,"Res"
127122,"NL"
127123,"NL"
127129,"NL"
127134,"NL"
127138,"Res"
127160,"NL"
127169,"Res"
127183,"NL"
127201,"NL"
127204,"Res"
127206,"Res"
127213,"Res"
127227,"NL"
127287,"Res"
127289,"NL"
127294,"NL"
127299,"Res"
127308,"NL"
127323,"NL"
127324,"NL"
127328,"NL"
127338,"NL"
127343,"NL"
127345,"NL"
127348,"NL"
127355,"NL"
127366,"NL"
127370,"NL"
127374,"NL"
127376,"NL"
127380,"NL"
127388,"NL"
127391,"NL"
127399,"NL"
127401,"NL"
127403,"NL"
127425,"NL"
127427,"Res"
127430,"NL"
127436,"NL"
127438,"NL"
127440,"Res"
127442,"NL"
127447,"Res"
127451,"NL"
127452,"NL"
127470,"Res"
127488,"Res"
127509,"Res"
127511,"NL"
127523,"NL"
127542,"NL"
127575,"NL"
127579,"NL"
127587,"Res"
127588,"NL"
127598,"NL"
127604,"NL"
127611,"NL"
127623,"NL"
127633,"Res"
127638,"NL"
127640,"NL"
127645,"NL"
127648,"NL"
127652,"NL"
127657,"Res"
127672,"NL"
127676,"NL"
127698,"NL"
127700,"NL"
127701,"NL"
127702,"NL"
127706,"NL"
127708,"NL"
127710,"NL"
127711,"NL"
127715,"NL"
127716,"NL"
127722,"NL"
127735,"NL"
127740,"NL"
127749,"NL"
127751,"NL"
127756,"NL"
127761,"NL"
127768,"Res"
127769,"NL"
127774,"Res"
127775,"NL"
127780,"NL"
127784,"Res"
127788,"NL"
127790,"NL"
127791,"NL"
127796,"NL"
127804,"Res"
127810,"NL"
127819,"NL"
127820,"Res"
127821,"Res"
127823,"NL"
127836,"NL"
127841,"Res"
127843,"Res"
127860,"Res"
127876,"NL"
127883,"Res"
127885,"NL"
127896,"NL"
127897,"NL"
127903,"Res"
127904,"NL"
127906,"NL"
127915,"Res"
127919,"NL"
127932,"Res"
127940,"Res"
127944,"Res"
127948,"Res"
127959,"Res"
127985,"NL"
128012,"Res"
128038,"Res"
128091,"NL"
128098,"NL"
128102,"NL"
128106,"NL"
128111,"NL"
128117,"NL"
128118,"NL"
128124,"NL"
128134,"Res"
128153,"Res"
128157,"Res"
128201,"Res"
128229,"Res"
128246,"NL"
128261,"Res"
128265,"NL"
128270,"NL"
128274,"NL"
128277,"NL"
128280,"NL"
128298,"NL"
128326,"Res"
128342,"NL"
128348,"NL"
128356,"NL"
128358,"NL"
128359,"NL"
128361,"NL"
128366,"Res"
128368,"NL"
128369,"NL"
128381,"NL"
128382,"NL"
128390,"NL"
128400,"NL"
128401,"NL"
128408,"NL"
128412,"NL"
128418,"NL"
128419,"NL"
128422,"NL"
128437,"NL"
128439,"Res"
128441,"NL"
128458,"NL"
128459,"NL"
128461,"NL"
128463,"NL"
128478,"NL"
128480,"NL"
128481,"NL"
128507,"Res"
128510,"Res"
128519,"Res"
128521,"Res"
128524,"NL"
128525,"Res"
128529,"NL"
128541,"NL"
128577,"Res"
128587,"Res"
128606,"NL"
128609,"NL"
128610,"NL"
128621,"NL"
128624,"NL"
128639,"NL"
128646,"Res"
128651,"NL"
128653,"Res"
128669,"NL"
128672,"NL"
128674,"NL"
128675,"Res"
128679,"NL"
128680,"Res"
128700,"NL"
128714,"NL"
128715,"NL"
128717,"NL"
128720,"NL"
128722,"NL"
128733,"NL"
128734,"NL"
128737,"NL"
128738,"NL"
128740,"NL"
128747,"NL"
128751,"NL"
128757,"NL"
128759,"Res"
128762,"NL"
128767,"NL"
128768,"NL"
128777,"NL"
128778,"NL"
128787,"NL"
128788,"NL"
128789,"NL"
128792,"NL"
128794,"NL"
128804,"Res"
128817,"NL"
128824,"NL"
128825,"NL"
128831,"NL"
128832,"NL"
128841,"Res"
128843,"NL"
128860,"Res"
128864,"NL"
128867,"Res"
128869,"NL"
128882,"NL"
128893,"Res"
128894,"NL"
128908,"NL"
128913,"NL"
128927,"NL"
128938,"Res"
128939,"Res"
128945,"NL"
128953,"Res"
128958,"NL"
128964,"Res"
128966,"NL"
128970,"NL"
128975,"Res"
128983,"NL"
128986,"NL"
128992,"NL"
128994,"NL"
128998,"NL"
128999,"NL"
129006,"NL"
129008,"NL"
129067,"Res"
129083,"Res"
129099,"NL"
129121,"Res"
129124,"NL"
129130,"Res"
129131,"Res"
129132,"NL"
129139,"NL"
129145,"NL"
129151,"NL"
129153,"NL"
129161,"NL"
129170,"NL"
129173,"NL"
129177,"NL"
129178,"NL"
129179,"NL"
129195,"NL"
129205,"Res"
129208,"Res"
129230,"NL"
129232,"NL"
129235,"Res"
129241,"Res"
129242,"Res"
129289,"Res"
129293,"NL"
129295,"Res"
129298,"Res"
129299,"Res"
129300,"Res"
129312,"Res"
129321,"NL"
129332,"Res"
129337,"Res"
129339,"Res"
129348,"Res"
129372,"NL"
129375,"NL"
129382,"NL"
129404,"NL"
129407,"NL"
129415,"NL"
129426,"NL"
129431,"NL"
129444,"NL"
129447,"NL"
129449,"NL"
129450,"NL"
129459,"NL"
129463,"NL"
129473,"Res"
129478,"NL"
129479,"NL"
129491,"NL"
129496,"NL"
129498,"NL"
129513,"NL"
129516,"NL"
129518,"NL"
129521,"Res"
129523,"NL"
129526,"NL"
129528,"NL"
129533,"NL"
129556,"Res"
129565,"Res"
129568,"Res"
129584,"Res"
129586,"Res"
129623,"Res"
129635,"Res"
129639,"Res"
129653,"Res"
129656,"NL"
129660,"NL"
129663,"Res"
129666,"NL"
129680,"NL"
129699,"NL"
129700,"Res"
129704,"Res"
129708,"Res"
129721,"Res"
129723,"NL"
129724,"NL"
129729,"NL"
129737,"NL"
129751,"NL"
129752,"NL"
129756,"NL"
129763,"NL"
129764,"NL"
129777,"NL"
129780,"NL"
129788,"NL"
129794,"NL"
129795,"NL"
129798,"NL"
129803,"NL"
129804,"NL"
129809,"NL"
129817,"NL"
129820,"NL"
129821,"NL"
129838,"NL"
129849,"NL"
129857,"NL"
129866,"NL"
129868,"NL"
129875,"NL"
129877,"Res"
129878,"NL"
129883,"NL"
129885,"NL"
129897,"NL"
129904,"Res"
129908,"NL"
129918,"Res"
129919,"Res"
129921,"Res"
129928,"NL"
129929,"Res"
129932,"NL"
129934,"Res"
129938,"Res"
129956,"Res"
129959,"NL"
129990,"NL"
130003,"NL"
130008,"Res"
130013,"Res"
130015,"Res"
130032,"Res"
130046,"NL"
130047,"Res"
130051,"Res"
130064,"Res"
130067,"Res"
130071,"Res"
130075,"NL"
130080,"NL"
130086,"Res"
130095,"NL"
130101,"Res"
130119,"Res"
130135,"Res"
130138,"NL"
130167,"Res"
130171,"Res"
130184,"Res"
130192,"Res"
130195,"Res"
130201,"Res"
130211,"NL"
130216,"NL"
130218,"NL"
130219,"NL"
130221,"NL"
130222,"NL"
130232,"NL"
130244,"NL"
130247,"Res"
130253,"NL"
130321,"NL"
130336,"Res"
130353,"NL"
130360,"NL"
130366,"Res"
130372,"NL"
130374,"Res"
130388,"Res"
130410,"Res"
130423,"NL"
130429,"NL"
130436,"NL"
130441,"NL"
130450,"Res"
130451,"NL"
130454,"NL"
130462,"NL"
130464,"NL"
130470,"NL"
130471,"NL"
130472,"NL"
130478,"NL"
130485,"NL"
130486,"NL"
130487,"NL"
130488,"NL"
130499,"NL"
130501,"NL"
130503,"NL"
130511,"NL"
130518,"NL"
130519,"NL"
130522,"NL"
130529,"NL"
130536,"NL"
130544,"NL"
130546,"NL"
130548,"NL"
130554,"NL"
130561,"NL"
130565,"NL"
130567,"NL"
130577,"NL"
130578,"NL"
130579,"NL"
130585,"Res"
130599,"Res"
130605,"NL"
130611,"NL"
130615,"Res"
130638,"NL"
130644,"Res"
130659,"NL"
130679,"NL"
130687,"Res"
130699,"Res"
130705,"Res"
130716,"Res"
130719,"NL"
130779,"NL"
130786,"NL"
130794,"NL"
130798,"NL"
130799,"NL"
130800,"Res"
130803,"NL"
130814,"NL"
130816,"NL"
130818,"NL"
130826,"NL"
130831,"NL"
130836,"NL"
130838,"NL"
130839,"Res"
130847,"Res"
130849,"NL"
130851,"NL"
130865,"NL"
130868,"Res"
130876,"NL"
130896,"NL"
130897,"Res"
130903,"NL"
130906,"NL"
130909,"NL"
130912,"NL"
130914,"NL"
130915,"NL"
130934,"NL"
130935,"Res"
130949,"NL"
130962,"NL"
130963,"NL"
130965,"NL"
130967,"NL"
130974,"Res"
130978,"Res"
130981,"Res"
130983,"NL"
130991,"NL"
130996,"Res"
131003,"NL"
131005,"NL"
131007,"NL"
131034,"NL"
131044,"NL"
131047,"Res"
131050,"Res"
131054,"Res"
131060,"NL"
131076,"Res"
131077,"Res"
131078,"NL"
131079,"Res"
131082,"Res"
131086,"NL"
131089,"Res"
131090,"Res"
131092,"Res"
131093,"NL"
131097,"Res"
131104,"NL"
131105,"NL"
131110,"NL"
131115,"NL"
131127,"NL"
131170,"Res"
131177,"Res"
131200,"Res"
131211,"Res"
131229,"Res"
131235,"Res"
131241,"NL"
131253,"NL"
131257,"NL"
131262,"NL"
131273,"NL"
131275,"NL"
131279,"Res"
131281,"NL"
131282,"NL"
131284,"NL"
131293,"NL"
131298,"Res"
131301,"NL"
131306,"Res"
131311,"NL"
131325,"Res"
131335,"Res"
131338,"Res"
131342,"NL"
131349,"Res"
131352,"Res"
131354,"Res"
131374,"Res"
131388,"Res"
131393,"NL"
131406,"NL"
131409,"NL"
131438,"Res"
131443,"Res"
131471,"Res"
131480,"NL"
131490,"NL"
131500,"NL"
131506,"NL"
131510,"Res"
131513,"NL"
131516,"NL"
131519,"NL"
131537,"NL"
131543,"NL"
131548,"NL"
131556,"NL"
131564,"NL"
131567,"Res"
131573,"NL"
131575,"NL"
131576,"NL"
131580,"NL"
131587,"NL"
131593,"NL"
131596,"NL"
131607,"NL"
131611,"NL"
131612,"NL"
131615,"NL"
131618,"NL"
131622,"NL"
131627,"NL"
131633,"NL"
131635,"NL"
131637,"NL"
131648,"NL"
131660,"NL"
131667,"Res"
131714,"NL"
131717,"NL"
131718,"NL"
131734,"NL"
131737,"Res"
131746,"Res"
131755,"NL"
131763,"NL"
131768,"Res"
131774,"Res"
131777,"NL"
131779,"Res"
131781,"NL"
131784,"NL"
131787,"NL"
131789,"Res"
131802,"NL"
131803,"NL"
131821,"NL"
131825,"NL"
131831,"NL"
131833,"NL"
131839,"NL"
131845,"NL"
131847,"NL"
131851,"NL"
131855,"NL"
131856,"NL"
131858,"NL"
131875,"NL"
131877,"NL"
131887,"NL"
131900,"NL"
131901,"NL"
131906,"NL"
131911,"NL"
131912,"Res"
131916,"NL"
131924,"NL"
131927,"NL"
131930,"NL"
131936,"NL"
131945,"NL"
131948,"NL"
131954,"NL"
131956,"Res"
131958,"NL"
131960,"NL"
131961,"NL"
131962,"Res"
131966,"Res"
131975,"NL"
131987,"NL"
131994,"NL"
131998,"NL"
132001,"NL"
132002,"NL"
132005,"NL"
132009,"Res"
132012,"NL"
132019,"Res"
132022,"Res"
132025,"Res"
132027,"Res"
132040,"NL"
132053,"NL"
132069,"NL"
132076,"NL"
132078,"NL"
132079,"NL"
132081,"NL"
132087,"Res"
132118,"NL"
132126,"Res"
132133,"NL"
132147,"Res"
132167,"NL"
132172,"NL"
132180,"Res"
132187,"NL"
132191,"NL"
132221,"Res"
132222,"Res"
132224,"Res"
132267,"Res"
132297,"Res"
132301,"NL"
132306,"NL"
132313,"NL"
132316,"NL"
132321,"NL"
132325,"NL"
132333,"NL"
132335,"NL"
132352,"Res"
132360,"Res"
132364,"Res"
132431,"NL"
132436,"NL"
132458,"NL"
132464,"NL"
132469,"Res"
132482,"Res"
132494,"Res"
132496,"NL"
132500,"NL"
132505,"Res"
132512,"NL"
132517,"NL"
132518,"NL"
132519,"NL"
132538,"Res"
132543,"Res"
132547,"NL"
132548,"Res"
132549,"NL"
132550,"NL"
132555,"NL"
132557,"NL"
132565,"NL"
132575,"NL"
132583,"NL"
132585,"NL"
132589,"NL"
132593,"Res"
132595,"NL"
132602,"NL"
132608,"NL"
132615,"NL"
132621,"NL"
132624,"NL"
132631,"NL"
132634,"NL"
132635,"NL"
132636,"NL"
132638,"NL"
132640,"NL"
132643,"NL"
132648,"NL"
132659,"NL"
132684,"NL"
132686,"NL"
132697,"Res"
132744,"NL"
132754,"Res"
132758,"NL"
132762,"NL"
132769,"NL"
132776,"NL"
132814,"Res"
132823,"NL"
132829,"NL"
132837,"NL"
132846,"NL"
132856,"NL"
132870,"NL"
132872,"NL"
132873,"NL"
132875,"NL"
132877,"NL"
132881,"NL"
132885,"NL"
132890,"NL"
132902,"NL"
132903,"NL"
132904,"NL"
132913,"NL"
132920,"NL"
132922,"NL"
132938,"NL"
132941,"NL"
132945,"NL"
132947,"NL"
132960,"NL"
132963,"NL"
132970,"NL"
132972,"NL"
132976,"NL"
132979,"NL"
132992,"NL"
132994,"NL"
133000,"NL"
133019,"NL"
133020,"Res"
133024,"NL"
133042,"NL"
133044,"Res"
133046,"NL"
133065,"NL"
133079,"Res"
133086,"Res"
133108,"Res"
133113,"Res"
133119,"NL"
133120,"NL"
133124,"Res"
133129,"Res"
133133,"NL"
133148,"NL"
133153,"Res"
133155,"Res"
133159,"NL"
133192,"NL"
133195,"NL"
133197,"NL"
133226,"Res"
133235,"Res"
133274,"Res"
133275,"Res"
133286,"NL"
133290,"NL"
133292,"NL"
133319,"Res"
133325,"NL"
133331,"NL"
133334,"Res"
133341,"Res"
133346,"NL"
133348,"NL"
133349,"NL"
133351,"NL"
133355,"Res"
133361,"NL"
133363,"NL"
133367,"Res"
133368,"NL"
133374,"NL"
133382,"NL"
133384,"NL"
133389,"NL"
133394,"NL"
133407,"Res"
133426,"Res"
133429,"NL"
133439,"Res"
133449,"Res"
133469,"NL"
133499,"Res"
133500,"Res"
133514,"NL"
133546,"NL"
133553,"NL"
133565,"NL"
133571,"NL"
133572,"NL"
133595,"NL"
133607,"NL"
133609,"Res"
133612,"NL"
133622,"NL"
133629,"NL"
133630,"NL"
133634,"NL"
133643,"NL"
133648,"NL"
133649,"NL"
133663,"NL"
133673,"NL"
133679,"NL"
133682,"NL"
133683,"NL"
133684,"NL"
133688,"NL"
133692,"NL"
133693,"NL"
133694,"NL"
133696,"NL"
133708,"NL"
133713,"NL"
133719,"NL"
133725,"NL"
133802,"Res"
133812,"NL"
133815,"Res"
133822,"NL"
133826,"NL"
133830,"Res"
133832,"Res"
133838,"NL"
133850,"Res"
133858,"NL"
133865,"NL"
133868,"NL"
133874,"NL"
133879,"NL"
133893,"NL"
133895,"Res"
133917,"NL"
133934,"Res"
133942,"Res"
133944,"NL"
133957,"NL"
133963,"NL"
133964,"NL"
133971,"Res"
133976,"NL"
133990,"NL"
133994,"NL"
133995,"NL"
134003,"NL"
134006,"NL"
134016,"NL"
134018,"NL"
134022,"NL"
134034,"Res"
134061,"NL"
134083,"Res"
134088,"NL"
134106,"NL"
134108,"NL"
134114,"Res"
134118,"NL"
134120,"Res"
134122,"Res"
134134,"Res"
134136,"Res"
134148,"NL"
134163,"NL"
134176,"Res"
134178,"NL"
134190,"NL"
134198,"NL"
134199,"NL"
134200,"NL"
134203,"Res"
134212,"NL"
134222,"Res"
134223,"Res"
134242,"NL"
134243,"NL"
134264,"NL"
134272,"NL"
134277,"NL"
134278,"Res"
134282,"Res"
134284,"Res"
134294,"Res"
134296,"Res"
134299,"Res"
134318,"Res"
134321,"Res"
134339,"Res"
134348,"Res"
134379,"NL"
134380,"NL"
134391,"NL"
134393,"NL"
134394,"NL"
134396,"NL"
134402,"NL"
134404,"NL"
134407,"NL"
134411,"NL"
134421,"NL"
134423,"NL"
134424,"NL"
134432,"NL"
134438,"NL"
134445,"NL"
134464,"NL"
134466,"Res"
134467,"Res"
134473,"NL"
134515,"Res"
134530,"NL"
134538,"NL"
134543,"Res"
134544,"Res"
134554,"Res"
134556,"NL"
134572,"NL"
134577,"Res"
134594,"NL"
134604,"NL"
134605,"Res"
134609,"Res"
134614,"NL"
134617,"NL"
134618,"NL"
134626,"NL"
134631,"NL"
134654,"NL"
134656,"NL"
134668,"NL"
134669,"NL"
134681,"NL"
134691,"NL"
134692,"Res"
134694,"NL"
134697,"NL"
134702,"NL"
134703,"NL"
134708,"NL"
134709,"NL"
134712,"NL"
134714,"NL"
134717,"NL"
134723,"NL"
134732,"NL"
134735,"Res"
134755,"NL"
134768,"Res"
134782,"NL"
134804,"NL"
134827,"Res"
134832,"Res"
134843,"Res"
134852,"Res"
134860,"NL"
134862,"NL"
134865,"NL"
134882,"Res"
134886,"NL"
134905,"Res"
134917,"Res"
134921,"NL"
134922,"NL"
134926,"NL"
134930,"NL"
134933,"NL"
134939,"NL"
134947,"NL"
134948,"NL"
134953,"Res"
134957,"NL"
134958,"NL"
134967,"NL"
134977,"NL"
134982,"NL"
134985,"NL"
134989,"NL"
134993,"NL"
134998,"NL"
135002,"NL"
135005,"NL"
135011,"NL"
135025,"NL"
135026,"Res"
135028,"NL"
135044,"NL"
135045,"Res"
135048,"NL"
135055,"NL"
135060,"NL"
135061,"NL"
135071,"NL"
135074,"NL"
135075,"Res"
135076,"NL"
135077,"Res"
135086,"NL"
135089,"NL"
135090,"NL"
135093,"NL"
135113,"NL"
72680,"NL"
135117,"NL"
135120,"NL"
135130,"NL"
135132,"Res"
135133,"Res"
135134,"Res"
135135,"NL"
135143,"NL"
135144,"Res"
135161,"NL"
135170,"Res"
135184,"NL"
135188,"Res"
135196,"NL"
135206,"Res"
135216,"Res"
135217,"Res"
135222,"Res"
135226,"Res"
135227,"NL"
135235,"NL"
135240,"NL"
135257,"Res"
135258,"Res"
135261,"Res"
135270,"Res"
135280,"NL"
135292,"Res"
135331,"NL"
135342,"NL"
135367,"NL"
135370,"NL"
135373,"NL"
135394,"NL"
135396,"Res"
135401,"NL"
135407,"NL"
135412,"NL"
135415,"NL"
135416,"NL"
135420,"NL"
135421,"NL"
135424,"Res"
135425,"NL"
135426,"NL"
135428,"NL"
135429,"NL"
135436,"NL"
135437,"NL"
135439,"NL"
135441,"NL"
135452,"Res"
135470,"NL"
135490,"Res"
135533,"Res"
135542,"Res"
135547,"Res"
135553,"NL"
135554,"NL"
135583,"NL"
135606,"NL"
135607,"NL"
135637,"NL"
135647,"NL"
135657,"NL"
135660,"NL"
135664,"NL"
135666,"NL"
135675,"NL"
135680,"NL"
135685,"NL"
135688,"NL"
135691,"NL"
135694,"NL"
135695,"NL"
135696,"NL"
135698,"NL"
135702,"NL"
135706,"NL"
135708,"NL"
135710,"NL"
135713,"Res"
135715,"NL"
135716,"NL"
135718,"NL"
135722,"NL"
135734,"NL"
135735,"NL"
135739,"NL"
135744,"NL"
135748,"NL"
135755,"NL"
135759,"NL"
135762,"NL"
135763,"NL"
135766,"NL"
135773,"NL"
135805,"Res"
135818,"Res"
135834,"Res"
135848,"NL"
135853,"Res"
135869,"Res"
135881,"NL"
135892,"NL"
135894,"NL"
135904,"NL"
135929,"NL"
135947,"NL"
135948,"NL"
135952,"NL"
135953,"NL"
135956,"NL"
135960,"NL"
135973,"NL"
135974,"NL"
135975,"NL"
135981,"NL"
135992,"NL"
135996,"NL"
136006,"NL"
136008,"NL"
136009,"NL"
136017,"NL"
136023,"NL"
136024,"NL"
136030,"Res"
136035,"NL"
136042,"NL"
136050,"NL"
136055,"NL"
136062,"NL"
136064,"NL"
136076,"NL"
136097,"NL"
136110,"NL"
136116,"NL"
136117,"Res"
136124,"NL"
136139,"Res"
136154,"NL"
136172,"NL"
136175,"NL"
136179,"Res"
136181,"NL"
136182,"Res"
136183,"Res"
136185,"Res"
136189,"NL"
136197,"NL"
136204,"Res"
136215,"Res"
136233,"Res"
136234,"NL"
136241,"NL"
136247,"NL"
136249,"NL"
136252,"Res"
136260,"NL"
136268,"Res"
136279,"Res"
136284,"NL"
136303,"Res"
136306,"Res"
136311,"Res"
136318,"NL"
136346,"Res"
136395,"Res"
136397,"Res"
136399,"NL"
136402,"NL"
136405,"NL"
136407,"NL"
136409,"NL"
136419,"NL"
136426,"NL"
136427,"NL"
136460,"Res"
136466,"Res"
136468,"Res"
136469,"Res"
136486,"Res"
136489,"NL"
136512,"Res"
136515,"NL"
136564,"NL"
136575,"NL"
136576,"Res"
136577,"Res"
136589,"NL"
136590,"NL"
136594,"Res"
136603,"NL"
136610,"NL"
136615,"NL"
136624,"NL"
136629,"NL"
136630,"NL"
136638,"NL"
136649,"NL"
136656,"NL"
136659,"NL"
136660,"NL"
136664,"NL"
136667,"NL"
136685,"NL"
136688,"NL"
136691,"NL"
136694,"NL"
136697,"NL"
136702,"NL"
136703,"NL"
136710,"NL"
136711,"NL"
136713,"Res"
136715,"NL"
136717,"NL"
136719,"NL"
136720,"NL"
136728,"NL"
136769,"Res"
136770,"Res"
136771,"NL"
136773,"Res"
136809,"Res"
136815,"Res"
136821,"Res"
136832,"NL"
136845,"NL"
136846,"NL"
136848,"NL"
136856,"NL"
136859,"Res"
136865,"NL"
136871,"Res"
136880,"NL"
136882,"NL"
136914,"NL"
136915,"NL"
136919,"NL"
136928,"NL"
136934,"NL"
136939,"NL"
136948,"NL"
136949,"NL"
136955,"NL"
136962,"NL"
136969,"NL"
136984,"NL"
136990,"NL"
136997,"NL"
137004,"NL"
137006,"NL"
137050,"NL"
137059,"NL"
137083,"NL"
137087,"Res"
137089,"Res"
137098,"NL"
137108,"Res"
137120,"NL"
137138,"NL"
137146,"NL"
137147,"NL"
137155,"NL"
137163,"NL"
137183,"Res"
137185,"NL"
137192,"NL"
137200,"NL"
137202,"Res"
137216,"Res"
137229,"NL"
137238,"Res"
137239,"Res"
137240,"Res"
137247,"Res"
137251,"Res"
137270,"NL"
137300,"Res"
137302,"Res"
137321,"Res"
137343,"Res"
137367,"Res"
137370,"NL"
137378,"NL"
137382,"Res"
137391,"NL"
137405,"NL"
137406,"NL"
137413,"NL"
137414,"NL"
137426,"NL"
137428,"NL"
137436,"NL"
137437,"NL"
137439,"NL"
137443,"Res"
137460,"Res"
137472,"Res"
137520,"Res"
137524,"NL"
137538,"Res"
137551,"NL"
137552,"Res"
137562,"Res"
137571,"Res"
137582,"NL"
137589,"Res"
137598,"Res"
137599,"NL"
137601,"NL"
137602,"NL"
137607,"NL"
137613,"NL"
137625,"NL"
137627,"NL"
137640,"Res"
137642,"NL"
137645,"NL"
137648,"Res"
137650,"NL"
137652,"NL"
137654,"NL"
137664,"NL"
137671,"NL"
137681,"NL"
137682,"NL"
137686,"NL"
137690,"NL"
137693,"NL"
137694,"NL"
137696,"NL"
137713,"NL"
137714,"NL"
137719,"Res"
137722,"NL"
137726,"NL"
137728,"NL"
137739,"NL"
137740,"NL"
137743,"NL"
137744,"NL"
137753,"NL"
137754,"NL"
137756,"NL"
137761,"NL"
137763,"Res"
137769,"Res"
137770,"NL"
137781,"NL"
137795,"NL"
137796,"NL"
137797,"NL"
137800,"NL"
137803,"NL"
137805,"NL"
137810,"NL"
137848,"NL"
137859,"NL"
137870,"Res"
137875,"Res"
137935,"NL"
137949,"Res"
137951,"NL"
137955,"NL"
137993,"NL"
138003,"Res"
138017,"NL"
138031,"NL"
138038,"NL"
138039,"NL"
138057,"NL"
138067,"NL"
138072,"NL"
138077,"NL"
138088,"NL"
138094,"NL"
138100,"Res"
138109,"NL"
138117,"NL"
138124,"NL"
138125,"NL"
138134,"NL"
138135,"NL"
138137,"NL"
138147,"NL"
138164,"NL"
138167,"NL"
138173,"NL"
138174,"NL"
