"lagoslakeid","lake_maxdepth_m","maxdepth_true_true","maxdepth_true_false","maxdepth_false_true","maxdepth_false_false","inlake_slope","slope_mean","dist_deepest","dist_viscenter","reservoir_class","shape_class","lake_perimeter_m","lake_islandarea_ha","lake_elevation_m","lake_waterarea_ha","lake_shorelinedevfactor","ws_lake_arearatio","hu4_zoneid"
"2135",6.00590991973877,4.91063233199366,4.84572927002427,7.82009822990123,7.71674121074197,0.0225631418937065,0.0371906097206506,217.639562571885,293.529551556767,"NL","convex",3237,0,330.1,49.411,1.299,8.368,"hu4_28"
"5840",13.7153306918622,87.5541453127154,63.5156954551935,23.6649040876676,17.1675805370505,0.329174910650512,0.0923940253118283,265.980615411095,266.082790901771,"Res","convex",8383.2,4.369,68.2,107.098,2.285,15.76,"hu4_8"
"6006",7.61962816214569,34.1435812404504,23.1397746614086,1.43042180653257,0.969424913011621,0.225632448459717,0.00963233574306278,151.323896334645,152.314025498866,"NL","convex",2256.2,0,340.1,20.151,1.418,114.322,"hu4_9"
"1826",27.4306621551514,40.4341868441883,44.4507192315015,7.6534561417208,8.41371266886599,0.0281725161893011,0.00534417995583787,1435.23519775432,2008.94021109763,"NL","convex",31974.4,0,364.4,2481.856,1.811,1.031,"hu4_25"
"5922",10.667479427004,43.6325769811433,44.8362454678697,26.9250250219269,27.6677912384908,0.408492898328473,0.262146639327199,106.813550883467,161.381623492385,"Res","convex",4279.6,0,213.8,33.818,2.076,248.608,"hu4_7"
"2847",21.3349588540079,121.414558240238,105.521725040374,0.262506855441241,0.228145426895797,0.268204502719524,0.000397739664032569,452.69395930764,518.394452430019,"NL","convex",8334.3,0,230.9,273.654,1.421,6.749,"hu4_31"
"5984",21.3349588540079,88.4313310898095,72.3093765517504,33.098517699343,27.0643125024991,0.215252444546697,0.0836447450246641,410.826140795001,446.018006383614,"NL","convex",5901.8,0,397.1,138.369,1.415,13.765,"hu4_9"
"5690",9.14355379457482,35.7449727260793,33.7449877097408,57.0246269023659,53.8340132112883,0.141715775622267,0.235093712965573,252.23001863501,322.92135395543,"Res","convex",9360.9,6.666,279.3,130.612,2.311,7.288,"hu4_9"
"5981",9.14355379457482,51.0836441642255,38.7150699891079,2.84022685205425,2.15253988162477,0.405216606992189,0.0232426466903747,126.065031103748,143.487409289961,"NL","concave",3033.5,0,137,17.245,2.061,104.384,"hu4_8"
"5102",8.53398354160317,33.4463979884195,46.7169028576552,16.6754778349824,23.2917959773003,0.235864836797002,0.122184645779791,141.803239697002,272.516548275264,"Res","convex",30897.4,0,356,303.056,5.007,20.031,"hu4_63"
"1787",24.3828101188662,149.681213816552,114.379562074796,22.2240226832806,16.9825853040542,0.531137543591362,0.0818705043973285,281.812527889596,294.26608122845,"NL","convex",3024.2,0,268.1,45.985,1.258,0.847,"hu4_37"
"4091",18.2871075891496,76.9125710838,66.021024593399,19.5571214969821,16.7876483796328,0.532616018757286,0.140748133857393,144.405290819556,179.247503984654,"NL","convex",2420.5,0,324.5,23.426,1.411,8.754,"hu4_40"
"3396",15.2392563242914,52.2524473362624,36.6044182713183,6.72693353056855,4.71242020592217,0.314112584853849,0.0418815281401256,166.349423282657,169.905104246988,"Res","convex",11149.1,28.539,279.4,116.047,2.92,5.054,"hu4_39"
"6272",12.1914050594331,40.3416345820099,29.2739996339335,27.7083809083556,20.1066501388075,0.297776479277352,0.212658779188116,135.476229284165,146.969687745122,"NL","convex",3141.3,0,147.3,25.252,1.763,8.07,"hu4_8"
"3538",6.09570252971655,17.6341175998286,17.704674719546,26.1893236583807,26.2941116203653,0.0580542923745117,0.0895288750074476,303.752175395918,407.053429150937,"NL","convex",3810.6,0,232.4,83.113,1.179,1.388,"hu4_37"
"7691",19.8120002746582,18.1943649747721,22.0641423439055,32.5688702598709,39.4959752863251,0.065747535278271,0.122284204540189,276.730753445981,445.590917933422,"NL","convex",7493.1,0,379,213.539,1.446,26.42,"hu4_6"
"1620",24.3828101188662,163.413493788465,189.212752575259,163.245617460082,189.018372408425,0.114989302883944,0.119348841242231,1421.1190927333,2094.11282864636,"Res","convex",35934.9,0,215.6,3552.143,1.701,6.911,"hu4_31"
"7138",6.09570252971655,39.3338639902236,47.2002304254622,17.0513085278933,20.4613940743846,0.302161644560976,0.136122434755767,130.174907034854,219.837704750081,"Res","convex",8211.5,1.966,122.6,84.117,2.526,9.614,"hu4_11"
"5845",18.2871075891496,58.133257502597,50.6276160361999,54.8344798918456,47.7547468139914,0.268452905684029,0.263337829033908,216.549183382728,260.590704875233,"NL","convex",5938.5,0,138.2,92.525,1.742,6.57,"hu4_9"
"6809",11.8866199329473,69.6469478229321,107.190509194194,9.27392011417706,14.2730765717433,0.314489955276881,0.0433778453981593,221.460007400281,452.19854077959,"Res","convex",9210.9,0.358,116.1,213.18,1.78,5.707,"hu4_11"
"5761",6.09570252971655,25.2075402346378,16.5375444024725,9.92619273902146,6.51213294280501,0.199286088543585,0.0814683523457527,126.489211659773,127.683294311345,"NL","concave",1207,0,198.7,8.446,1.172,4.872,"hu4_9"
"5779",6.09570252971655,25.752307628187,17.7769219969812,14.1225837506665,9.74887661937683,0.148200463881706,0.08438107577729,173.766714041749,174.208058342966,"NL","convex",1933.4,0,382.9,19.503,1.235,4.941,"hu4_7"
"5870",6.09570252971655,20.6874767601875,11.6445279563092,12.5497933366462,7.06400403724996,0.260210358206532,0.16408339262306,79.5028948992401,79.5657871877099,"NL","convex",2115.6,0.021,252.8,12.897,1.662,2.68,"hu4_9"
"2347",12.6331939697266,18.6182853300549,15.5324925004988,6.91238404173604,5.76672617190554,0.0631032683208761,0.0241776807410828,295.044707278585,333.023037176972,"NL","concave",5190.1,0,261.4,92.356,1.523,7.07,"hu4_25"
"68062",10.0440168380737,17.7588146328462,14.1377652267995,65.5283416101277,52.1670127505029,0.029327480575287,0.112421934171311,605.534955082735,629.934162913992,"Res","convex",30532.5,2.949,413.5,285.994,5.093,2.253,"hu4_53"
"2464",14.1398591995239,19.2224656498923,13.6077507804871,13.1599529923023,9.31604529116061,0.0909702125407083,0.064612837792438,211.305053742624,211.501468836692,"Res","convex",4985.2,0,419.1,45.459,2.086,2.65,"hu4_26"
"133629",10.589056968689,11.9620727495811,9.68778437134358,16.997618411441,13.7659472102932,0.0758892887385069,0.11202640801454,157.625311139745,183.904860523975,"NL","convex",3662.3,0,422.3,36.134,1.719,6.848,"hu4_53"
"5615",12.1914050594331,49.6216666639534,71.8171850385058,21.0853529033927,30.5167236989477,0.413703593589936,0.182753368954431,119.944973727104,241.719797728801,"Res","convex",25120,12.057,168.2,233.555,4.637,8.344,"hu4_8"
"2018",6.09570264816284,9.312180910545,8.3766842867236,56.2111823542413,50.5642375817385,0.0232631716972208,0.145943120689721,400.297131953744,476.41780164706,"NL","convex",6635.5,0,281.6,184.591,1.378,9.026,"hu4_25"
"94012",6.39917612075806,6.66934151498948,7.84800860868037,13.3806104654834,15.7453544531342,0.0388766424608784,0.0809719743538698,171.551376168887,277.302801811872,"NL","convex",3121.8,0,387.2,48.924,1.259,1.969,"hu4_25"
"2995",21.9121875762939,32.9675780479382,42.8998601580759,169.148748319543,220.108909373639,0.0368852747645113,0.196759682081442,893.786972129526,1486.97984423788,"Res","convex",11573.8,0,406.9,836.029,1.129,3.271,"hu4_54"
"1860",10.9714469909668,12.5451117255094,11.5713328808342,14.8913587545523,13.7354591148412,0.0614976458218255,0.0757697250531011,203.993365239636,260.047842616829,"NL","convex",3069.1,0,414.8,40.915,1.354,1.797,"hu4_26"
"2268",21.3349588540079,62.0650520958936,47.7899099633586,7.17936818017946,5.52809265985098,0.41042349753353,0.0492055599122783,151.221975517674,169.788923773094,"Res","convex",9232.6,3.93,345.4,84.234,2.838,17.304,"hu4_30"
"30505",15.2392559051514,17.1740449645963,12.7992698880199,7.50634158170003,5.59423781490627,0.0466459705741125,0.0210132329016515,368.178531890759,368.573288734613,"NL","convex",7104.3,0,395.9,107.881,1.929,5.098,"hu4_25"
"105245",21.3349590301514,22.2415184447508,21.8047223842035,14.3507356375738,14.0689048440505,0.0653730800644094,0.0436941664623108,340.224423001595,443.01592231393,"NL","convex",6541.9,0.154,375.1,136.22,1.581,2.778,"hu4_25"
"4328",5.4861322767449,17.1278870193948,26.523016041659,3.12207048441896,4.83461418490604,0.190099729895162,0.0358583721782051,90.0994810925859,198.836886594838,"NL","convex",30264.7,0,304.5,344.474,4.6,19.876,"hu4_61"
"977",24.3828101188662,97.9347914397523,73.9753754673996,59.0603961046842,44.6114696612704,0.471354131634449,0.29563768575489,207.773274629327,220.761080064815,"NL","convex",2619.6,0.173,516.6,36.571,1.222,1.413,"hu4_24"
"1831",18.2871075891496,87.804907538087,65.6119707799663,28.2900593576244,21.1396674739486,0.391836575170546,0.131188164888452,224.085532341819,233.981852115821,"NL","convex",3067.7,0,383.4,31.161,1.55,18.701,"hu4_30"
"4016",18.2871075891496,84.6835650168605,61.8082609872599,22.0976137140138,16.1284550946749,0.469752855036194,0.127370808399676,180.272592511089,188.837389050403,"NL","convex",2030.7,0,276.4,21.588,1.233,58.846,"hu4_30"
"2729",12.1914050594331,71.7569873488627,91.4032863326721,22.0192032553627,28.0478266204569,0.428034586264061,0.13649518396276,167.642965432225,291.992612480949,"NL","convex",12383.2,0.578,242.3,120.196,3.186,20.22,"hu4_31"
"2567",9.14355379457482,42.6723377074367,30.3283042291755,40.814689127336,29.0080266368286,0.198024018487075,0.196919915172681,215.490716901202,215.994359465691,"NL","concave",1922.3,0,266.6,23.137,1.127,18.194,"hu4_39"
"7472",10.3632001876831,12.0131280661432,12.6001283573262,33.1884660266544,34.8101618176506,0.0269483793447762,0.0772794696630908,445.782950894666,611.685533196475,"Res","convex",47868.8,22.779,90.6,1036.073,4.195,3.56,"hu4_3"
"5625",4.57177689728741,22.3733704116517,18.1815354024304,2.49092386893098,2.02422878960347,0.0690802639144637,0.00779879636594343,323.874999078677,354.481164439767,"NL","concave",5089.3,1.458,248.5,80.284,1.602,7.681,"hu4_9"
"5750",4.57177689728741,24.016819566676,17.7929915259996,51.8547753141328,38.4168925941879,0.0719153631240436,0.161397529384826,333.95951189526,334.623489181612,"NL","concave",4503,0.911,336.9,79.414,1.425,4.724,"hu4_7"
"5975",4.57177689728741,14.9163507439155,10.4955101258695,8.77274522715686,6.17271864573556,0.134991427745414,0.0824235882831055,110.498503446062,121.095610359614,"NL","convex",3225.3,3.014,62.6,25.241,1.811,6.132,"hu4_9"
"6628",32.0024382810119,152.151704656166,117.682829011179,33.2758248572534,25.7374257865299,0.280780743295145,0.0637050766391536,541.887961654942,550.725221794418,"NL","convex",4688.4,0,220.1,140.879,1.114,3.577,"hu4_11"
"2984",18.2871074676514,22.1352781660209,18.6801020880766,20.4694063620845,17.2742622730185,0.130068833553206,0.124978218879924,170.181261423908,203.99109530479,"NL","convex",3126,0,349.8,41.208,1.374,2.018,"hu4_25"
"5703",18.2871075891496,69.9905494598944,54.2449034291351,40.8372064615542,31.6501347384336,0.24771233224381,0.150219061368092,282.547698880839,298.841002847621,"Res","convex",5054.4,0.224,251.3,66.697,1.746,12.733,"hu4_9"
"6252",18.2871075891496,60.8267662389325,39.7061131061809,14.4787559723988,9.45135107164208,0.495229210558168,0.122481089309037,122.825481498507,124.151021939062,"NL","convex",1422.6,0,145.6,7.719,1.444,21.38,"hu4_8"
"6267",12.1914050594331,48.5510982869389,37.672783959564,17.2983770733594,13.422518652087,0.183019237356106,0.0676611734676799,265.278661348979,282.300452096774,"Res","convex",6663,0.191,87.3,69.055,2.262,41.869,"hu4_9"
"551",25.5936660766602,46.056232967895,41.7252481859183,102.151688963489,92.5456621166455,0.100489567212421,0.231765075947138,458.318552318357,545.807649104556,"NL","convex",6523.3,0,327.1,163.007,1.441,109.819,"hu4_29"
"24324",19.8052043914795,24.0164219961387,20.1405745694811,26.2752026840247,22.0348259649548,0.0644749110569937,0.0732090558804044,372.492518445027,416.380220510748,"NL","convex",5943.1,0,404.2,128.45,1.479,0.72,"hu4_25"
"6262",6.09570252971655,23.9581370387463,15.5608116981083,17.2117759271129,11.1790496798098,0.189232062460051,0.141283218573444,126.607176010694,126.736174475729,"NL","convex",1302.9,0,109.5,9.68,1.181,6.909,"hu4_9"
"26919",6.09570252971655,30.8535526177318,20.9230715416954,19.3954425675366,13.1528526860855,0.241578667395704,0.157849281560392,127.716378893646,132.246458918373,"Res","concave",2591.6,0,290.6,14.438,1.924,59.146,"hu4_7"
"70538",6.09570252971655,29.5807247239118,20.0977403050794,19.2772443956865,13.0973481981282,0.211500353149873,0.143244880216872,139.86134908697,142.836695008488,"Res","convex",2043.2,0,213.9,17.52,1.377,13.58,"hu4_7"
"3122",28.7991466522217,50.0850424680347,56.7793118818624,69.3959577557717,78.6712865676466,0.19564338637022,0.281922492573993,256.001715147466,388.491394598141,"NL","convex",5898.6,0,283.9,105.188,1.622,1.609,"hu4_25"
"1441",39.306339263916,44.6313886317041,34.3507129673743,54.8509504483816,42.2162364336923,0.0996660648566893,0.127275489707027,447.809278874208,457.004628379896,"Res","convex",29107.6,0.12,420.5,786.547,2.928,3.377,"hu4_25"
"64",7.61962795257568,9.65187151527774,7.97730677398473,35.4171768251718,29.2724249546465,0.0157689505895666,0.0600169601541707,612.080776108451,659.913957245456,"NL","convex",6969.7,0,341.3,255.563,1.23,2.419,"hu4_55"
"5892",15.2392563242914,49.7638634951921,35.0568648432475,2.53623733248104,1.78668863569599,0.247809794732571,0.0129388869488334,200.814756127359,201.285001307611,"NL","concave",2388.2,0,339.4,32.279,1.186,31.241,"hu4_7"
"6030",9.14355379457482,33.7231340121492,56.5169325741036,17.5921072426499,29.4827858677384,0.257212113963476,0.139442845462052,131.110208973042,299.77914139594,"Res","convex",9795.4,13.017,153.6,141.685,2.321,13.704,"hu4_9"
"49832",9.14355379457482,37.2144050173135,25.5179580804503,19.3211467319361,13.2485313722575,0.224776198626028,0.12125259105876,165.562035681674,166.121084362326,"NL","concave",1869.1,0,431.8,18.323,1.232,9.636,"hu4_6"
"97552",9.14355379457482,21.4923593285797,18.1223290221087,12.0733211733688,10.1802084800636,0.313373254148813,0.183008744321761,68.5838980960816,96.0264502093976,"NL","convex",1173.6,0,486.9,6.257,1.323,4.964,"hu4_9"
"41768",8.53378868103027,11.662976486231,10.3540438487515,26.5799957587793,23.5969301585181,0.0234724883230348,0.0554691848015024,496.878572297999,578.39609673107,"NL","concave",13970.6,0.123,515,319.147,2.206,2.43,"hu4_28"
"1472",15.3750600814819,16.8711325272436,18.8844615395084,19.5654571422779,21.9003153646978,0.0268592450382872,0.0322128663948785,628.131300905673,908.097073321442,"NL","convex",8029.9,0,320.1,353.483,1.205,3.226,"hu4_55"
"5663",18.2871075891496,70.3243788147485,56.7828677055081,10.0417203526901,8.1081082824002,0.216267178374213,0.0319343882289434,325.173608604928,353.681407710848,"Res","convex",7229.2,0,400.7,135.294,1.753,7.627,"hu4_7"
"5809",6.09570252971655,26.1711259066095,17.9506523356532,9.54717586215725,6.54836308153036,0.173595704451428,0.0657035356283643,150.759063937162,153.383464665141,"NL","convex",1923.9,0,233.7,12.966,1.507,26.303,"hu4_7"
"5677",12.1914050594331,52.8091070093556,47.4178909630498,32.6702174321068,29.3349555723471,0.163846710491929,0.105290279734224,322.308008813866,387.466431132809,"NL","convex",6391.4,0,155,134.685,1.554,4.572,"hu4_9"
"3528",21.4873504638672,22.616604719125,19.8684777731809,48.9624597577356,43.0130674121129,0.0458248930976416,0.103044821825118,493.544080308808,568.906723012153,"NL","convex",6593.8,0,291.5,197.053,1.325,2.585,"hu4_25"
"140548",8.8863697052002,10.4549538396204,11.1242853034434,11.3851645329681,12.1140485586286,0.0379385924318357,0.0427927608648602,275.575691386149,392.266669464769,"NL","concave",5884.4,0,416.5,126.287,1.477,4.854,"hu4_54"
"58208",21.3349588540079,93.4782442389178,173.589413590342,26.8809017711881,49.9179248950575,0.461372550582394,0.137877263535744,202.609028475837,496.758137645708,"NL","convex",13225.2,0,328.6,261.569,2.307,9.427,"hu4_11"
"6317",4.57177689728741,24.3564936957424,19.9374816483096,11.9117595954364,9.75060250049881,0.219975879735407,0.111761602566281,110.72347443292,137.312101641834,"NL","convex",1332.2,0,425.7,9.842,1.198,13.311,"hu4_9"
"1045",29.6243228912354,31.7705302199781,26.7662055861251,89.8830957904354,75.7251894754756,0.0870528627037933,0.256119787411363,364.956754243462,410.203712597818,"NL","convex",5483.4,0,448,118.088,1.423,6.696,"hu4_25"
"1764",9.9908447265625,14.0202866612556,12.6224086207615,10.4629852358913,9.4197842192042,0.0558120267527687,0.0431434937104082,251.205474464517,307.871913941908,"NL","convex",4413.7,0,248.1,81.444,1.38,2.424,"hu4_25"
"5716",13.7153306918622,50.3769212932236,38.2184933879082,15.1930604516287,11.5262279930308,0.312931337004163,0.0980183091453111,160.983945473487,176.950039490944,"NL","convex",1989.8,0,281.6,19.11,1.284,37.941,"hu4_9"
"5936",7.61962816214569,24.3566937549615,18.5074807790817,0.0140328810004453,0.0106629117237219,0.343177545615509,0,70.9740309823486,91.1181107568278,"NL","convex",1157.6,0,96,6.734,1.258,30.176,"hu4_8"
"47250",10.6674795150757,10.4459113119207,8.9631464430702,31.7094108350444,27.2083578398409,0.0171376202864367,0.0539378871129371,609.531028073248,681.463545082551,"NL","convex",10901.7,0,399.9,386.134,1.565,4.821,"hu4_25"
"46",10.667479427004,56.4976972021632,81.30969590245,8.66232903341257,12.4665495125131,0.282886701100403,0.0449352821026041,199.718463195309,384.980230585122,"Res","convex",9374.2,0.635,157.3,147.625,2.176,10.717,"hu4_10"
"3868",21.3349588540079,73.5044895728674,58.6542699219926,6.84029916834054,5.45834351205572,0.411554461002063,0.0396548223138032,178.602096533948,202.608997120541,"NL","convex",2049.6,0,272.1,25.383,1.148,1.29,"hu4_37"
"5846",16.7631819567205,51.6236319008218,36.2305380771635,14.5608541775231,10.2191101689298,0.284283796798151,0.083247942974751,181.591889802555,183.638250331741,"Res","convex",1745.9,0,251.3,16.666,1.206,30.353,"hu4_9"
"1253",15.2392559051514,23.1337860313102,27.7684276822299,9.34335096175478,11.2152055500138,0.0896288616027789,0.0374697301348746,258.10643600312,413.154909707796,"NL","concave",3208.7,0,361.3,70.376,1.079,6.634,"hu4_53"
"5612",15.2392563242914,49.4550615156028,30.4094557849074,31.3265101290155,19.2623787226147,0.48172617999423,0.317376914669666,102.662183558708,102.691765374167,"NL","convex",996.9,0,116,5.411,1.209,13.649,"hu4_8"
"1354",9.14355379457482,37.4079930169789,26.5643058736509,18.6556372226948,13.247811857391,0.175980081941708,0.0911349559641426,212.569471523317,213.220542863915,"NL","convex",2724.5,0,319.6,31.478,1.37,24.674,"hu4_37"
"5606",9.14355379457482,35.0967594364491,28.6081105042959,2.08117307310883,1.69640816445947,0.244799959009106,0.01490224994748,143.369139351627,170.320941521721,"NL","concave",1306.6,0,327.9,11.838,1.071,16.544,"hu4_9"
"5947",9.14355379457482,28.8013415149588,22.0090147570971,33.1442456935712,25.3277158011473,0.193452730281592,0.231493987022292,148.880511911283,166.427410580522,"Res","convex",3512.7,2.388,519,25.418,1.965,5.269,"hu4_7"
"678",9.44833850860596,11.6164301369167,16.4409551267727,6.52046859126033,9.2285435586407,0.0795888149895588,0.0462899931197624,145.955560947108,283.223096222432,"Res","convex",5614.3,3.579,259.6,48.467,2.275,7.246,"hu4_25"
"4123",21.008993453196,66.291585359314,73.0009427351959,2.13511818752852,2.35121304907434,0.358529686128159,0.0118125452842507,184.898455899737,279.495747067166,"NL","convex",3994.6,0,272.5,59.96,1.455,3.136,"hu4_24"
"2269",11.5537948608398,16.7542796400951,15.1550999734031,19.8260357073704,17.9336599171,0.0321649168479081,0.0394081445537526,520.886769871588,616.220331820093,"NL","convex",7483.9,0,310.3,249.116,1.338,7.522,"hu4_55"
"5751",10.667479427004,52.2700025269035,40.0632217071463,3.52521149199497,2.70195758065407,0.242256527409734,0.0167987040841473,215.763030560155,231.374097785119,"NL","convex",3202.3,0.687,161.4,33.454,1.562,48.644,"hu4_9"
